Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost,delivery_offset,scheduled_year_month,scheduled_month,Customer State,Area,Price per unit weight
fffe3300320031003700,Stanley Jolicoeur,0.59,23.0,11.0,476719.0,Marble,2694.37,40.36,No,No,No,Roadways,No,Working Class,No,2015-11-25,2015-11-25,"Sandrafort, MD 13174",6006.01,0,2015-11,11,MD,253.0,0.0056519039518038924
fffe3100330038003500,Donna Rademacher,0.29,13.0,8.0,164.0,Wood,4.52,24.03,Yes,No,No,Waterways,No,Working Class,No,2016-01-08,2016-01-09,"Lake Tony, CT 78257",182.49,-1,2016-01,01,CT,104.0,0.027560975609756094
fffe3700300031003500,Kevin Mayfield,0.27,4.0,4.0,171.0,Brass,3.22,11.43,No,No,No,Roadways,No,Working Class,No,2017-05-20,2017-05-24,"Mossshire, DE 79418",119.24,-4,2017-05,05,DE,16.0,0.01883040935672515
fffe390036003300,Meredith Wilson,0.3865727076394057,21.0,7.0,3102.0,Bronze,30.06,22.88,Yes,Yes,No,Airways,No,Wealthy,Yes,2017-03-31,2017-03-29,"West Russellhaven, MA 64419",791.91,2,2017-03,03,MA,147.0,0.009690522243713733
fffe3300390031003600,Myrtle Brightwell,0.7125858987048193,20.0,11.0,244.0,Wood,5.98,18.57,Yes,No,Yes,Roadways,No,Working Class,No,2019-07-15,2019-07-15,"West Eric, NE 03033",150.26,0,2019-07,07,NE,220.0,0.02450819672131148
fffe3900390031003600,Lawrence Richards,0.23,15.0,6.0,36904.0,Marble,132.02,57.31,Yes,No,No,Airways,No,Working Class,Yes,2015-10-23,2015-10-21,"Bernardborough, IL 44402",659.19,2,2015-10,10,IL,90.0,0.0035773899848254936
fffe3400380039003500,Janet Hawkins,0.63,33.0,8.0,84689.0,Brass,311.59,92.11,No,No,No,Roadways,No,Wealthy,No,2018-12-13,2018-12-14,"Millerville, HI 84510",3297.0,-1,2018-12,12,HI,264.0,0.0036792263458064207
fffe3600360030003200,Frank Driscoll,0.38,5.0,5.0,41.0,Wood,5.08,21.46,No,No,Yes,Roadways,No,Working Class,No,2018-11-11,2018-11-11,"New Davidview, SC 30073",178.47,0,2018-11,11,SC,25.0,0.12390243902439024
fffe3600390032003100,George Edie,0.29,11.0,7.0,59056.0,Stone,124.57,87.48,No,No,No,Roadways,No,Working Class,No,2017-04-05,2017-04-09,APO AA 10539,743.13,-4,2017-04,04,AP,77.0,0.0021093538336494173
fffe3200340039003500,Jeffrey Ford,0.7194637565349316,20.0,8.0,10532.0,Brass,7.39,84.79,No,No,No,Roadways,No,Working Class,Yes,2017-12-13,2017-12-13,"Gayborough, AZ 28548",399.19,0,2017-12,12,AZ,160.0,0.000701671097607292
fffe360031003800,Clara Wagner,0.94,20.0,14.0,2254.0,Aluminium,5.75,24.15,No,Yes,No,Airways,No,Wealthy,No,2018-09-28,2018-09-30,"North David, DC 29352",1454.15,-2,2018-09,09,DC,280.0,0.002551020408163265
fffe3500360032003100,Maureen Fortin,0.69,11.0,7.0,2027.0,Brass,3.72,17.39,Yes,No,Yes,Airways,No,Working Class,No,2018-10-21,2018-10-20,"Arroyoberg, OK 92386",376.92,1,2018-10,10,OK,77.0,0.0018352244696595956
fffe3700310038003900,Raymond Pete,0.46,7.0,5.0,483.0,Bronze,4.42,11.21,No,No,No,Roadways,No,Wealthy,No,2018-05-01,2018-05-03,"Carrmouth, NE 26106",162.13,-2,2018-05,05,NE,35.0,0.009151138716356108
fffe3200330032003400,Robert Clark,0.7233589713706359,3.0,3.0,242.0,Marble,3.82,23.65,Yes,No,Yes,Waterways,No,Working Class,No,2019-08-09,2019-08-12,"New Susan, MI 09570",242.58,-3,2019-08,08,MI,9.0,0.01578512396694215
fffe3100320037003400,Jacob Headley,0.4,30.0,14.0,38846.0,Brass,42.12,80.53,No,Yes,No,Airways,No,Wealthy,No,2015-03-16,2015-03-17,"New Jenniferberg, WV 40729",1410.05,-1,2015-03,03,WV,420.0,0.0010842815219070175
fffe3600390030003700,Roger Kader,0.12,33.0,12.0,676.0,Wood,3.48,18.76,No,No,Yes,Roadways,No,Working Class,No,2017-06-16,2017-06-13,"New Heiditon, MO 24852",163.21,3,2017-06,06,MO,396.0,0.00514792899408284
fffe3600350032003400,Malcolm Hogarth,0.92,35.0,7.0,276869.0,Marble,1749.03,37.63,No,No,No,Waterways,No,Wealthy,No,2019-08-17,2019-08-18,"Wangside, MS 17435",3659.9,-1,2019-08,08,MS,245.0,0.006317175270615345
fffe3900350030003500,Pedro Jackman,0.38,32.0,10.0,2493.0,Clay,5.56,12.45,Yes,No,Yes,Waterways,Yes,Working Class,No,2019-03-12,2019-03-13,"South Christianberg, KS 57594",245.71,-1,2019-03,03,KS,320.0,0.002230244685118331
fffe3600320031003100,Candace Cecil,0.5742893754024725,32.0,8.0,3102.0,Brass,294.4,37.46,No,No,No,Roadways,No,Working Class,No,2015-08-30,2015-08-31,FPO AA 23192,643.52,-1,2015-08,08,FP,256.0,0.09490651192778851
fffe3200320030003700,John Cooper,0.8,33.0,17.0,1142570.0,Marble,1751.41,86.49,No,Yes,No,Airways,No,Working Class,No,2015-05-08,2015-05-04,"Allenfort, SC 01895",13630.9,4,2015-05,05,SC,561.0,0.001532868883306931
fffe370030003600,Stephen Roberto,0.45,20.0,8.0,429.0,Wood,5.79,20.36,No,Yes,Yes,Roadways,No,Working Class,No,2018-02-28,2018-02-28,"Hernandezport, WV 53099",307.42,0,2018-02,02,WV,160.0,0.013496503496503496
fffe340035003800,Benjamin Hale,0.62,20.0,10.0,7129.0,Bronze,33.86,29.49,Yes,Yes,Yes,Airways,No,Wealthy,Yes,2017-10-27,2017-10-27,"Robertburgh, VA 14928",932.17,0,2017-10,10,VA,200.0,0.004749614251648197
fffe3600320032003100,Richard Sanders,0.5851931665027782,26.0,6.0,129309.0,Marble,812.21,62.72,No,No,No,Roadways,No,Working Class,No,2015-03-22,2015-03-22,"New Joseph, VT 65992",24375.49,0,2015-03,03,VT,156.0,0.00628115599068897
fffe3600300036003800,James Pumper,0.7178459322220916,30.0,8.0,3102.0,Wood,3.08,17.72,No,No,No,Airways,No,Working Class,Yes,2017-10-18,2017-10-14,DPO AE 57593,238.08,4,2017-10,10,DP,240.0,0.0009929078014184398
fffe3500350033003800,Jose Wallace,0.71,20.0,8.0,312444.0,Stone,2546.03,80.89,No,Yes,Yes,Roadways,No,Wealthy,No,2016-09-29,2016-09-30,"Jamiechester, NC 61878",11187.32,-1,2016-09,09,NC,160.0,0.008148756257121277
fffe3100360033003200,Carla Graham,0.5966798505420615,29.0,21.0,4618056.0,Stone,18975.45,30.52,Yes,Yes,No,Airways,No,Wealthy,No,2019-04-09,2019-04-11,APO AP 97234,177892.15,-2,2019-04,04,AP,609.0,0.00410896922861048
fffe3600310038003700,Deborah Pilcher,0.17,13.0,7.0,33635.0,Marble,140.32,48.12,Yes,No,No,Waterways,No,Working Class,No,2015-10-03,2015-09-29,"New Ann, MO 24920",495.0,4,2015-10,10,MO,91.0,0.004171844804519102
fffe310037003300,Raymond Menze,0.7198779979891674,12.0,8.0,515.0,Clay,6.86,20.22,No,No,No,Waterways,Yes,Working Class,No,2017-06-02,2017-05-29,"Mcculloughhaven, VA 15394",191.72,4,2017-06,06,VA,96.0,0.013320388349514564
fffe3200380036003000,Judith Ochoa,0.81,13.0,7.0,66230.0,Stone,365.42,86.13,No,Yes,No,Roadways,No,Working Class,No,2018-12-11,2018-12-11,"Dudleybury, HI 45636",3451.66,0,2018-12,12,HI,91.0,0.005517439226936434
fffe3700320031003800,Kim Cruz,0.55,18.0,6.0,128.0,Wood,3.72,16.37,No,Yes,No,Airways,No,Wealthy,No,2019-03-24,2019-03-24,FPO AA 01243,232.38,0,2019-03,03,FP,108.0,0.0290625
fffe3900330032003400,Elena Garcia,0.07,42.0,14.0,56495.0,Bronze,86.23,47.06,No,No,No,Waterways,No,Working Class,No,2017-09-16,2017-09-20,"Russellville, DC 49736",363.93,-4,2017-09,09,DC,588.0,0.0015263297636959024
fffe3300320030003400,Nancy Glass,0.08,4.0,8.0,39.0,Clay,5.47,21.85,No,No,No,Roadways,Yes,Working Class,No,2015-07-21,2015-07-22,"Lake Jessicaside, AK 31450",139.12,-1,2015-07,07,AK,32.0,0.14025641025641025
fffe3700370033003000,Leonor Gaines,0.32,29.0,14.0,19595.0,Bronze,41.85,41.92,No,No,Yes,Roadways,No,Working Class,Yes,2015-11-25,2015-11-28,"South Teresaton, AZ 16054",560.83,-3,2015-11,11,AZ,406.0,0.0021357489155396786
fffe3400360030003500,Beatrice Mathison,0.7362586136983733,5.0,5.0,1392.0,Marble,3.81,21.83,No,Yes,No,Roadways,No,Wealthy,No,2016-07-01,2016-07-02,FPO AA 43386,208.61,-1,2016-07,07,FP,25.0,0.0027370689655172413
fffe3400320030003000,Randall Ransdell,0.98,13.0,7.0,415.0,Aluminium,6.74,14.19,No,No,Yes,Roadways,No,Working Class,No,2018-09-02,2018-09-02,"Port Vanessa, OH 45203",717.36,0,2018-09,09,OH,91.0,0.01624096385542169
fffe3100330035003000,Harold Holly,0.582394642005356,25.0,11.0,189314.0,Marble,334.69,60.63,Yes,No,No,Waterways,No,Wealthy,Yes,2017-07-25,2017-07-25,"Aguirrestad, MS 57337",1302.44,0,2017-07,07,MS,275.0,0.001767909399199214
fffe3400380036003300,Audrey Malekan,0.33,11.0,8.0,139.0,Wood,6.73,11.51,No,Yes,No,Airways,No,Working Class,No,2017-01-26,2017-01-29,FPO AP 15003,130.73,-3,2017-01,01,FP,88.0,0.04841726618705036
fffe3700390033003200,Gilbert Monti,0.72,57.0,19.0,9502360.0,Marble,33271.54,87.68,No,No,No,Waterways,Yes,Working Class,No,2018-10-19,2018-10-15,"Watsonfort, PA 49993",167256.28,4,2018-10,10,PA,1083.0,0.003501397547556607
fffe3700320035003500,Michele Young,0.63,12.0,8.0,3237.0,Brass,14.46,11.44,No,Yes,Yes,Roadways,No,Wealthy,No,2015-03-28,2015-03-24,"South Paul, RI 61227",421.38,4,2015-03,03,RI,96.0,0.004467099165894347
fffe3100300030003100,Rebecca Green,0.13,33.0,19.0,808.0,Wood,3.78,24.5,No,No,Yes,Roadways,No,Working Class,No,2018-05-30,2018-05-29,"South Jamesstad, ND 18777",188.41,1,2018-05,05,ND,627.0,0.004678217821782178
fffe3900350036003100,James Saunders,0.31,4.0,3.0,590.0,Stone,6.59,16.33,No,No,No,Waterways,No,Working Class,Yes,2017-01-16,2017-01-12,"Natalieside, FL 63057",254.29,4,2017-01,01,FL,12.0,0.011169491525423729
fffe3700350039003200,Marjorie Robles,0.1,38.0,12.0,1769081.0,Stone,467.75,80.17,No,No,Yes,Roadways,No,Wealthy,No,2015-08-28,2015-08-25,"West Rachael, FL 04221",4689.51,3,2015-08,08,FL,456.0,0.0002644028170558612
fffe390033003700,Susan Tirado,0.82,16.0,8.0,3102.0,Bronze,9.51,16.02,No,No,No,Roadways,No,Working Class,No,2016-12-24,2016-12-24,"West Karenmouth, KS 55239",1582.25,0,2016-12,12,KS,128.0,0.0030657640232108316
fffe3700370036003600,Greg Franks,0.53,5.0,3.0,875.0,Marble,5.48,12.91,No,Yes,No,Roadways,No,Working Class,No,2017-03-15,2017-03-16,"South Jaclyn, MN 14783",221.16,-1,2017-03,03,MN,15.0,0.006262857142857143
fffe380035003100,Pauline Hossack,0.19,25.0,12.0,503.0,Wood,3.48,23.6,No,No,Yes,Roadways,No,Working Class,No,2017-07-29,2017-07-29,"Elaineville, VT 76119",185.04,0,2017-07,07,VT,300.0,0.006918489065606361
fffe3600340039003500,Celia Bailey,0.74,23.0,6.0,6575.0,Brass,42.11,67.54,No,Yes,No,Roadways,No,Working Class,No,2017-04-21,2017-04-18,"South Marissafurt, FL 91992",1608.54,3,2017-04,04,FL,138.0,0.006404562737642586
fffe3900340032003300,Donald Worek,0.09,25.0,15.0,912267.0,Marble,420.36,29.38,Yes,No,No,Waterways,No,Working Class,No,2017-09-14,2017-09-18,"Lake Sharonfort, RI 37993",886.47,-4,2017-09,09,RI,375.0,0.00046078615142277425
fffe390037003200,Victoria Beers,0.49,38.0,8.0,3102.0,Clay,9.47,41.23,No,Yes,Yes,Roadways,Yes,Wealthy,Yes,2018-09-21,2018-09-22,"Howardville, KS 79156",1058.86,-1,2018-09,09,KS,304.0,0.003052869116698904
fffe3200360037003800,Edwardo Taylor,0.16,4.0,3.0,437.0,Marble,5.38,22.96,Yes,No,Yes,Waterways,No,Wealthy,No,2017-07-18,2017-07-19,"Jasonshire, MI 05307",239.57,-1,2017-07,07,MI,12.0,0.012311212814645308
fffe3100360032003200,Megan Dunham,0.35,20.0,8.0,277.0,Aluminium,5.51,14.83,No,No,No,Roadways,No,Wealthy,No,2015-02-12,2015-02-12,"Lake Miranda, IL 21703",171.5,0,2015-02,02,IL,160.0,0.019891696750902528
fffe330038003300,Stephanie Clark,0.19,20.0,6.0,478.0,Aluminium,4.2,15.0,No,No,Yes,Roadways,No,Working Class,No,2019-01-26,2019-01-26,"Pedrochester, NJ 78141",146.27,0,2019-01,01,NJ,120.0,0.008786610878661089
fffe3300330031003200,Jimmy Gloss,0.58,43.0,9.0,525172.0,Marble,1665.64,86.7,No,No,No,Roadways,Yes,Working Class,No,2015-11-01,2015-10-30,DPO AE 65786,4448.6,2,2015-11,11,DP,387.0,0.0031716085396784294
fffe310030003400,Susan Weber,0.39,37.0,13.0,36871.0,Bronze,238.59,70.17,Yes,No,Yes,Waterways,No,Working Class,No,2016-05-21,2016-05-21,"Zavalatown, SD 31777",1237.35,0,2016-05,05,SD,481.0,0.006470939220525616
fffe3800370035003100,Sandra Torre,0.51,44.0,15.0,28896.0,Bronze,113.83,38.39,Yes,No,Yes,Airways,No,Wealthy,No,2016-12-19,2016-12-22,"Cisnerosborough, KS 24757",1257.46,-3,2016-12,12,KS,660.0,0.003939299557032115
fffe3600340039003000,Sara Washington,0.16,35.0,14.0,25481.0,Brass,83.03,93.53,No,No,No,Roadways,No,Working Class,No,2018-05-22,2018-05-22,FPO AE 03484,764.64,0,2018-05,05,FP,490.0,0.0032585063380558064
fffe3600390031003400,Billy Knowles,0.54,26.0,7.0,240565.0,Stone,140.4,88.5,No,No,Yes,Roadways,No,Working Class,Yes,2018-06-19,2018-06-22,"Seantown, IA 82358",2123.03,-3,2018-06,06,IA,182.0,0.0005836260470143205
fffe360032003400,Mark Murphy,0.9,16.0,6.0,2176.0,Bronze,4.29,20.0,Yes,No,No,Waterways,No,Working Class,Yes,2019-03-05,2019-03-08,"New Kennethfort, WA 81122",506.45,-3,2019-03,03,WA,96.0,0.0019715073529411767
fffe3200390035003500,Cynthia Dinkins,0.18,17.0,11.0,3102.0,Wood,5.2,23.43,No,No,No,Roadways,No,Working Class,No,2017-01-14,2017-01-16,"South Adam, NJ 87401",151.46,-2,2017-01,01,NJ,187.0,0.0016763378465506126
fffe3400350033003400,William Ferris,0.8190230961637471,27.0,16.0,17205.0,Bronze,17.58,40.8,Yes,No,No,Waterways,No,Working Class,No,2017-03-01,2017-03-01,"West Jody, TX 97099",319.95,0,2017-03,03,TX,432.0,0.001021795989537925
fffe3600330034003100,Maryann Vandyke,0.54,13.0,6.0,3102.0,Brass,6.23,12.18,Yes,No,Yes,Waterways,No,Working Class,No,2017-06-15,2017-06-17,"Madelineside, RI 14003",265.04,-2,2017-06,06,RI,78.0,0.0020083816892327534
fffe3500350033003300,Ruth Campbell,0.6970300707663497,3.0,3.0,216.0,Stone,6.77,11.76,Yes,Yes,Yes,Airways,No,Working Class,No,2017-01-05,2017-01-07,APO AP 07811,371.3,-2,2017-01,01,AP,9.0,0.03134259259259259
fffe3700320034003800,Macy Cochrane,0.82,3.0,3.0,314.0,Marble,3.55,24.2,No,No,Yes,Roadways,No,Working Class,No,2017-11-30,2017-11-30,APO AA 69265,289.52,0,2017-11,11,AP,9.0,0.011305732484076432
fffe3800360030003500,Bianca Parker,0.73,19.0,6.0,154.0,Wood,6.16,11.01,No,Yes,No,Airways,No,Wealthy,No,2017-11-01,2017-11-02,"Port Yolanda, IA 70840",355.09,-1,2017-11,11,IA,114.0,0.04
fffe3900360038003000,Leonard Taylor,0.52,3.0,2.0,25.0,Clay,6.36,21.08,Yes,No,No,Roadways,Yes,Working Class,No,2017-04-15,2017-04-15,"Mendozatown, NE 73769",242.38,0,2017-04,04,NE,6.0,0.2544
fffe3900300032003100,Chad Smyer,0.49,23.0,7.0,617.0,Aluminium,4.26,23.06,No,Yes,No,Roadways,No,Wealthy,Yes,2015-04-15,2015-04-16,"Margaretton, SC 10578",317.73,-1,2015-04,04,SC,161.0,0.006904376012965964
fffe3700350031003100,Mark Torres,0.02,6.0,5.0,508.0,Bronze,5.85,20.62,Yes,No,Yes,Waterways,No,Working Class,No,2015-01-09,2015-01-09,"Perezshire, OH 96247",162.29,0,2015-01,01,OH,30.0,0.011515748031496062
fffe3800320030003700,Jennifer Albers,0.36,4.0,3.0,387.0,Marble,6.25,18.06,Yes,No,No,Waterways,No,Working Class,No,2019-08-16,2019-08-18,"East Dominiqueshire, CA 17047",214.89,-2,2019-08,08,CA,12.0,0.01614987080103359
fffe3400370036003200,Jean Kunkle,0.64,59.0,21.0,1934.0,Aluminium,6.45,19.11,No,No,Yes,Roadways,No,Working Class,No,2016-05-27,2016-05-30,"North Michaelburgh, AL 65928",650.2,-3,2016-05,05,AL,1239.0,0.0033350568769389866
fffe380031003100,Felipe Burns,0.34,21.0,8.0,588.0,Wood,5.73,19.15,Yes,No,No,Waterways,No,Working Class,No,2017-12-31,2017-12-28,"Brittneyview, NV 81103",210.87,3,2017-12,12,NV,168.0,0.009744897959183674
fffe3900360037003700,Megan Jones,0.73,5.0,4.0,2625.0,Stone,26.18,16.33,No,Yes,No,Airways,No,Wealthy,No,2015-01-11,2015-01-07,"Port Alexandra, MT 16607",431.66,4,2015-01,01,MT,20.0,0.009973333333333334
fffe3800380037003200,James Moore,0.52,16.0,8.0,783.0,Clay,3.78,20.58,Yes,No,No,Waterways,Yes,Working Class,No,2017-07-15,2017-07-14,"West Williamchester, ID 64550",275.25,1,2017-07,07,ID,128.0,0.004827586206896551
fffe3800370037003600,Debra Griggs,0.99,48.0,21.0,27317777.0,Stone,38586.85,34.45,No,No,Yes,Roadways,No,Working Class,No,2016-09-14,2016-09-14,"Elainebury, TN 93338",499032.4,0,2016-09,09,TN,1008.0,0.0014125179365802715
fffe3700390034003500,Earnest Lawson,0.69,15.0,6.0,2533.0,Brass,10.08,16.87,No,No,No,Roadways,No,Working Class,Yes,2015-02-14,2015-02-12,"Rogersshire, NM 07284",344.04,2,2015-02,02,NM,90.0,0.003979470983024082
fffe3300350033003400,Richard Soto,0.7118188530593557,17.0,10.0,2469.0,Bronze,4.12,18.28,Yes,Yes,No,Airways,No,Working Class,No,2016-07-12,2016-07-13,"East Christopherstad, MA 18337",184.31,-1,2016-07,07,MA,170.0,0.0016686917780477926
fffe3500350034003700,Zachary Leblanc,0.64,19.0,6.0,3652.0,Bronze,6.83,13.29,No,No,No,Roadways,No,Working Class,No,2017-06-08,2017-06-04,"Lake Michele, VA 52051",384.62,4,2017-06,06,VA,114.0,0.001870208105147864
fffe3100330035003200,Dennis Landers,0.52,20.0,8.0,3102.0,Brass,168.22,50.17,Yes,Yes,Yes,Airways,No,Wealthy,No,2019-03-29,2019-03-27,"South Rebecca, CT 08382",1031.69,2,2019-03,03,CT,160.0,0.05422952933591232
fffe3800320033003600,Irene Pike,0.25,14.0,8.0,56028.0,Marble,234.5,47.78,Yes,No,No,Roadways,No,Working Class,No,2019-08-02,2019-08-04,"Cindytown, SD 85437",772.72,-2,2019-08,08,SD,112.0,0.0041854072963518245
fffe3300340037003600,Sara Herrera,0.53,20.0,6.0,2898.0,Aluminium,3.92,19.48,Yes,No,No,Waterways,No,Working Class,No,2019-04-05,2019-04-09,"West Blake, LA 03788",229.03,-4,2019-04,04,LA,120.0,0.001352657004830918
fffe3400380038003500,Elisha Brown,0.84,28.0,14.0,1715179.0,Stone,2044.76,65.28,Yes,Yes,No,Airways,No,Wealthy,No,2017-11-20,2017-11-19,"Farrellberg, VT 65258",39446.29,1,2017-11,11,VT,392.0,0.0011921554543286735
fffe3500350033003400,Carolyn Walters,0.7340715791607297,18.0,13.0,3102.0,Wood,3.57,21.28,No,Yes,No,Airways,No,Wealthy,No,2018-07-18,2018-07-20,APO AP 06009,225.16,-2,2018-07,07,AP,234.0,0.001150870406189555
fffe3900340039003100,Thomas Ayres,0.37,29.0,10.0,18390.0,Bronze,58.97,31.69,Yes,Yes,No,Airways,No,Working Class,Yes,2019-01-01,2019-01-03,"Ronaldville, VT 70818",727.56,-2,2019-01,01,VT,290.0,0.0032066340402392606
fffe3100390033003400,Kevin Wolf,0.7159147431334024,4.0,4.0,35.0,Aluminium,5.99,17.83,Yes,No,Yes,Roadways,No,Working Class,No,2018-10-01,2018-10-04,"Wagnerstad, GA 89177",239.05,-3,2018-10,10,GA,16.0,0.17114285714285715
fffe3400350033003100,Kevin Waters,0.54,20.0,8.0,139361.0,Marble,100.73,27.84,No,No,Yes,Airways,No,Working Class,Yes,2019-03-06,2019-03-06,"East Graceside, MI 76071",1220.8,0,2019-03,03,MI,160.0,0.0007227990614303858
fffe3200390030003200,Brian Barr,0.26,16.0,6.0,285.0,Wood,3.6,17.56,Yes,No,Yes,Airways,No,Wealthy,No,2017-01-14,2017-01-14,"Chenside, PA 97927",197.17,0,2017-01,01,PA,96.0,0.01263157894736842
fffe3600320034003800,Lori Bearden,0.7029180092515837,24.0,6.0,209.0,Wood,5.11,15.74,No,Yes,Yes,Airways,No,Working Class,No,2018-11-21,2018-11-22,FPO AE 15076,479.05,-1,2018-11,11,FP,144.0,0.024449760765550242
fffe3300310035003300,Patricia Jaimes,0.36,20.0,16.0,1605514.0,Marble,7259.52,52.11,No,No,No,Roadways,No,Working Class,No,2019-07-15,2019-07-15,"North Morganchester, WA 04958",39655.0,0,2019-07,07,WA,320.0,0.004521617376117555
fffe3200380035003000,Kelvin Hyppolite,0.86,14.0,8.0,546.0,Clay,6.12,17.33,No,Yes,No,Airways,Yes,Working Class,No,2016-07-10,2016-07-10,"South Allison, NC 13380",606.11,0,2016-07,07,NC,112.0,0.01120879120879121
fffe3800300039003700,James Wilson,0.74,34.0,15.0,50234.0,Brass,307.44,59.8,Yes,No,No,Waterways,No,Working Class,No,2019-07-17,2019-07-17,"South Heather, AZ 33119",2899.44,0,2019-07,07,AZ,510.0,0.006120157662141179
fffe3200340034003000,Lindsey Heron,0.31,20.0,8.0,181.0,Aluminium,4.93,19.23,Yes,No,No,Waterways,No,Working Class,No,2015-09-09,2015-09-08,"North Michaelshire, SD 74185",182.74,1,2015-09,09,SD,160.0,0.02723756906077348
fffe3300390031003300,Frances Gerber,0.58,8.0,5.0,153.0,Aluminium,4.92,15.85,No,No,Yes,Roadways,No,Wealthy,No,2017-04-08,2017-04-11,"Debrashire, MO 02206",207.53,-3,2017-04,04,MO,40.0,0.03215686274509804
fffe3300330033003500,Dorothy Easter,0.12,26.0,13.0,13110.0,Bronze,54.91,99.8,Yes,Yes,Yes,Airways,No,Working Class,No,2016-04-27,2016-04-23,"South Matthew, WI 91443",815.88,4,2016-04,04,WI,338.0,0.004188405797101449
fffe3800380037003400,David Sweeney,0.63,13.0,6.0,37126.0,Stone,51.25,67.78,No,No,Yes,Airways,No,Working Class,Yes,2018-11-30,2018-11-28,"Morganstad, OR 61274",1699.21,2,2018-11,11,OR,78.0,0.001380434197058665
fffe3800380033003500,Antionette Rogers,0.47,19.0,7.0,4222.0,Brass,5.64,13.4,Yes,No,Yes,Airways,No,Working Class,No,2015-11-11,2015-11-09,"New Christinaland, KS 47210",348.47,2,2015-11,11,KS,133.0,0.0013358597820937942
fffe370030003400,Joseph Jones,0.48945416407127235,35.0,12.0,7955.0,Clay,29.49,56.22,Yes,No,No,Waterways,Yes,Working Class,No,2016-01-04,2016-01-08,"Burnettton, VT 94742",1648.05,-4,2016-01,01,VT,420.0,0.0037071024512884978
fffe3400300038003700,Theodora Hesseltine,0.23,20.0,10.0,11911.0,Bronze,7.12,92.25,No,No,No,Roadways,No,Working Class,No,2015-03-18,2015-03-16,"North Jenniferburgh, CO 03356",628.46,2,2015-03,03,CO,200.0,0.0005977667702124087
fffe3500350037003200,Brian Durbin,0.52,13.0,7.0,87279.0,Stone,330.95,51.37,No,No,No,Waterways,No,Working Class,No,2015-10-10,2015-10-08,"Kevinmouth, MD 12419",1494.52,2,2015-10,10,MD,91.0,0.0037918628765224163
fffe3400370036003700,Elke Rabenold,0.33,31.0,6.0,2696.0,Clay,6.06,21.77,No,Yes,No,Airways,Yes,Wealthy,No,2019-01-19,2019-01-16,"East Angie, MO 31320",364.72,3,2019-01,01,MO,186.0,0.002247774480712166
fffe3200330037003400,Gayle Gronlund,0.73,18.0,10.0,3102.0,Bronze,23.61,26.55,Yes,No,No,Waterways,No,Working Class,No,2015-10-10,2015-10-14,"Jamesborough, WA 06778",500.49,-4,2015-10,10,WA,180.0,0.007611218568665377
fffe3400360030003200,Julio Mcdonough,0.39,27.0,14.0,507.0,Wood,3.8,21.36,No,Yes,Yes,Roadways,No,Working Class,Yes,2019-07-01,2019-06-28,"Ashleyshire, SC 38498",308.14,3,2019-07,07,SC,378.0,0.007495069033530572
fffe3600340033003700,Danny Tatum,0.74,8.0,5.0,1038.0,Brass,7.82,21.47,No,No,No,Roadways,No,Wealthy,No,2016-09-28,2016-09-27,"South Monica, MI 28384",560.08,1,2016-09,09,MI,40.0,0.007533718689788054
fffe340037003900,Jason Wiggins,0.17,28.0,14.0,3102.0,Marble,4894.62,94.49,Yes,Yes,No,Airways,No,Working Class,Yes,2015-07-15,2015-07-16,"Whitneyberg, NJ 19592",12038.35,-1,2015-07,07,NJ,392.0,1.5778916827852998
fffe3200310033003000,Charlie Porter,0.67,42.0,8.0,26154.0,Bronze,44.97,93.86,No,No,Yes,Roadways,No,Working Class,No,2016-04-25,2016-04-29,"Elizabethberg, NV 76996",2161.82,-4,2016-04,04,NV,336.0,0.0017194310621702225
fffe3300310034003900,Shamika Emmert,0.38,5.0,3.0,21.0,Wood,4.38,17.55,Yes,Yes,No,Airways,No,Wealthy,No,2017-06-24,2017-06-23,"Ferrellborough, PA 76301",174.18,1,2017-06,06,PA,15.0,0.20857142857142857
fffe3200310033003500,Sally Poling,0.5,48.0,18.0,1353.0,Wood,9.85,23.89,No,No,Yes,Roadways,No,Working Class,No,2015-08-01,2015-07-28,"North Kathryn, AR 73976",769.76,4,2015-08,08,AR,864.0,0.007280118255728011
fffe3500360033003900,Agnes Ford,0.73,37.0,21.0,3102.0,Marble,3995.91,72.61,Yes,No,Yes,Airways,Yes,Working Class,No,2016-05-11,2016-05-11,"East Michael, MT 68387",34793.27,0,2016-05,05,MT,777.0,1.2881721470019343
fffe3400320037003900,Robert Dodson,0.46,12.0,7.0,880.0,Clay,4.95,17.35,Yes,Yes,No,Airways,Yes,Working Class,Yes,2018-07-15,2018-07-18,"Perryhaven, IL 00867",255.48,-3,2018-07,07,IL,84.0,0.005625
fffe31003000300030003000,Nellie Cain,0.68,9.0,5.0,257.0,Clay,3.27,15.84,No,Yes,No,Roadways,Yes,Working Class,No,2017-10-01,2017-10-02,"South Edwardmouth, RI 02378",227.89,-1,2017-10,10,RI,45.0,0.01272373540856031
fffe3800380035003000,Meaghan Notice,0.38,12.0,6.0,1921.0,Brass,4.54,24.3,No,No,Yes,Roadways,No,Working Class,No,2017-10-12,2017-10-10,"Markstad, IA 58026",274.61,2,2017-10,10,IA,72.0,0.0023633524206142635
